id_ipa;rayon;area;site_name;neighbourhood;urban_type;urban_type_2;possible_outlier;x;y;species_richness;evenness_class;dom_sp_1;dom_sp_2;dom_sp_3;bcount;bprop;bh;bh_m;bh_iqr;bconti;bfreq;barea_m;barea_iqr;bgaps;bhgaps;rlength;rdens;rortho_m;hprop;hcount;harea_m;harea_iqr;sprop;scount;sarea_m;sarea_iqr;fprop;fcount;farea_m;farea_iqr;wprop;lcz;vmanag;npoll;lflux_0_m;lflux_5_m;lflux_10_m;lflux_20_m;fw_d1b1_euc;fw_d2b1_euc;cfw_d1b1_euc;cfw_d2b1_euc;fw_d1b1;fw_d2b1;cfw_d1b1;cfw_d2b1;fh_d1b1_euc;fh_d2b1_euc;cfh_d1b1_euc;cfh_d2b1_euc;fh_d1b1;fh_d2b1;cfh_d1b1;cfh_d2b1;ff_d1b1_euc;ff_d2b1_euc;cff_d1b1_euc;cff_d2b1_euc;ff_d1b1;ff_d2b1;cff_d1b1
IPA071;450;632092,6433;rue_sergent_avril;talant;resid_housing_park;centred_resid_housing;1;5,0062;47,3293;33;A;Prunus laurocerasus;Fraxinus sp;;383;0,060087459;0,419633134;5;2,2;0,822964077;0,044888208;115,305;65,52625;0,575809468;0,728770813;6215,440755;5,38E-05;14,19229481;0,290650797;2364;2;12;0,20162161;3928;3;12;0,059626377;1098;5;24;0,126192234;101;intensive;52,00082016;4,292250538;21,43339003;23,57995097;16,6025249;954110,8723;2070038,478;504425416;1728061588;1414788,461;3577180,475;445555576,3;1089340215;30418259,62;504870968,2;7,70423E+12;7,48694E+12;116464620,9;2344012494;7,80222E+12;7,61821E+12;44503228,03;810683630,3;1,27979E+13;1,26619E+13;432965052,7;12218108983;1,31839E+13
IPA072;150;70232,51593;cimetiere_talant;talant;urban_park;intersticial_zones;0;5,0052;47,3316;28;B;Tilia sp;Fraxinus excelsior;Acer platanoides;24;0,010134864;0,038478737;2,05;1,05;0,734208583;0,012728322;11,0225;8,012500001;0,908549153;0,04235185;314,2598142;4,27E-05;14,19229481;0,377207465;210;2;9;0,200019587;435;4;12;0,055566021;91;17;33;0;101;extensive;46,94937134;2,395256022;16,03424885;16,03424885;11,14385483;0;0;0;0;0;0;0;0;3782396,896;46972793,76;1,04972E+12;1,01793E+12;14709230,86;215928422,7;1,11419E+12;1,1057E+12;8509801,996;126803200,6;1,75126E+12;1,7294E+12;76826961,93;1921494111;1,5164E+12
IPA072;300;280930,0637;cimetiere_talant;talant;urban_park;intersticial_zones;0;5,0052;47,3316;28;B;Tilia sp;Fraxinus excelsior;Acer platanoides;136;0,03746346;0,245079735;4,6;2,825;0,79580851;0,039824864;97,42;132,94125;0,649736733;0,377198521;1983,685392;6,05E-05;11,51383118;0,375213556;1093;2;10;0,28628409;1879;3;11;0,102548286;585;7;25,49462061;0;101;natural_evol;47,3912468;3,577220845;16,29006369;18,71319636;14,37626535;0;0;0;0;0;0;0;0;16939473,75;237615550,3;3,78567E+12;3,66727E+12;63620018,53;1073929775;3,73656E+12;3,71809E+12;25840880,39;389171161,9;5,95626E+12;5,88234E+12;243220575,6;5931465779;6,24986E+12
IPA072;450;632092,6433;cimetiere_talant;talant;urban_park;intersticial_zones;0;5,0052;47,3316;28;B;Tilia sp;Fraxinus excelsior;Acer platanoides;349;0,057759136;0,442448599;4,9;2,6;0,760255643;0,041201986;112,5975;111,6625;0,571812304;0,77376544;5533,713798;5,38E-05;13,06936623;0,372679787;2431;2;11;0,255374223;4311;3;11;0,098870301;1328;6;25;0,001901306;101;intensive;48,79721832;4,292250538;21,43339003;23,57995097;16,6025249;365736,0845;801976,5239;147208801,8;552351019,6;548640,0272;1348578,838;126014077,6;306376571,7;34501815,43;517639452,2;7,73429E+12;7,49342E+12;127653397,5;2328201034;7,27446E+12;7,25856E+12;51160961,76;840521587,3;1,25814E+13;1,2435E+13;488978393,3;12697088655;1,29146E+13
IPA073;150;70232,51593;lac_kir_digue;lac_kir;urban_park;urban_park;0;5,007;47,324;16;C;Prunus laurocerasus;Acer platanoides;Fraxinus sp;5;0,010819034;0,038458996;3,4;2,2;0,939461334;0,000863971;91,46;429,15;0,999732112;0,038469301;1157,445671;5,70E-05;16,20045711;0,178611657;201;3;14;0,127457133;540;3,666973749;12;0,148834068;165;3;19;0,360304901;101;medium;56,19604492;7,657623211;23,15058957;27,16362209;18,01865472;377971,4241;1063625,621;545339527,8;1854317203;643861,0782;2166824,749;495002345,6;1242422334;2760687,474;47181467,65;1,10297E+12;1,07797E+12;7309512,466;227140286,1;1,17678E+12;1,00785E+12;3452793,084;67285638,87;2,12174E+12;2,0902E+12;35787861,69;1076579007;2,68412E+12
IPA073;300;280930,0637;lac_kir_digue;lac_kir;urban_park;urban_park;0;5,007;47,324;16;C;Prunus laurocerasus;Acer platanoides;Fraxinus sp;60;0,029483972;0,161425697;4,55;2,8;0,89986938;0,012564547;125,71;142,425;0,839659786;0,192251314;3183,560804;6,41E-05;18,89030541;0,269486435;834;2;12;0,128551813;2147;3;10;0,135383158;485;4;33;0,240813041;101;extensive;56,20654297;4,761097196;16,17932041;20,04751975;15,80077084;622739,0497;2066642,512;1074986691;3557696839;1015817,111;4212149,371;954735109,7;2458967531;10041876,56;174233188,1;3,80208E+12;3,71187E+12;28977757,36;844066550,7;4,20503E+12;3,74506E+12;13008964,71;256440174;6,67248E+12;6,58395E+12;135460348,6;4081553742;7,85551E+12
IPA073;450;632092,6433;lac_kir_digue;lac_kir;urban_park;urban_park;0;5,007;47,324;16;C;Prunus laurocerasus;Acer platanoides;Fraxinus sp;221;0,055523893;0,522878;5,1;2,9;0,706569651;0,016917551;126,8775;111,07875;0,75441729;0,693088568;9457,633616;8,54E-05;12,74270083;0,247274135;2020;2;13;0,128380254;5208;2;10;0,124793876;1111;4;24,5;0,175197826;101;intensive;57,03588867;5,809895969;18,89789818;23,57988672;17,39774348;1015174,205;3349424,478;1639330405;5408877280;1573728,014;6698913,578;1447169182;3748759764;23686800,38;431894555,1;8,23813E+12;8,03998E+12;70786510,88;2071904713;8,87887E+12;8,23592E+12;31392692,7;658307443,7;1,46187E+13;1,44341E+13;313682711;10174544756;1,63808E+13
IPA074;150;70232,51593;lac_kir_buste;lac_kir;urban_park;urban_park;1;4,9967;47,3269;19;C;Acer platanoides;Tilia sp;Cornus sp;0;0;0;;;;0;;;1;0;625,5946952;;0,686963863;0,180407641;52;4;12,5;0,062213242;411;3;12;0,120290511;83;7;45,51705988;0,612225123;107;medium;56,13305664;0,264586398;2,65254242;3,814864832;5,304407668;815765,6504;2126796,401;606369135,2;1739427457;1193073,463;3532772,571;548021389,5;1344106268;801348,3131;15869711,7;3,79233E+11;3,69245E+11;2399872,575;70926650,39;2,9721E+11;3,16417E+11;4311048,406;77061664,33;1,30941E+12;1,29001E+12;64696664,49;1213589351;1,49498E+12
IPA074;300;280930,0637;lac_kir_buste;lac_kir;urban_park;urban_park;1;4,9967;47,3269;19;C;Acer platanoides;Tilia sp;Cornus sp;10;0,009108305;0,080254955;5,55;4,65;0,82095243;0,002674244;139,595;389,895;0,952657623;0,08424323;2243,624996;3,56E-06;3,644323319;0,195942491;337;2;13;0,094981692;1430;3;12;0,157080104;345;4;26;0,455972737;107;medium;56,3692627;0,264586398;2,65254242;3,814864832;5,304407668;1266248,737;3213540,149;808803080;2374061272;1826950,587;5315405,75;724242725,7;1778255041;4916394,73;90025780,89;1,76982E+12;1,72181E+12;16096088,37;397489760;1,42477E+12;1,57574E+12;13009227,59;248654731,6;4,2429E+12;4,18446E+12;176319617,8;3756786476;4,56781E+12
IPA074;450;632092,6433;lac_kir_buste;lac_kir;urban_park;urban_park;1;4,9967;47,3269;19;C;Acer platanoides;Tilia sp;Cornus sp;52;0,011436387;0,071969366;4,2;2,525;0,774953861;0,005605512;94,92;325,715;0,949187268;0,075822094;6065,458179;2,37E-05;9,865846304;0,215548089;1195;2;9;0,117711079;3294;3;11;0,132612293;787;4;24;0,349239991;101;medium;56,5949707;0,264586398;2,65254242;3,814864832;5,304407668;1976125,063;4983478,354;1246348665;3718261857;2842442,62;8373713,27;1124371013;2753173395;15957897,51;266936791,5;4,65554E+12;4,52705E+12;53905747,24;1176647562;4,15895E+12;4,41197E+12;28764086,09;545425617;9,67291E+12;9,53797E+12;378755012,7;8203064816;1,07055E+13
IPA075;150;70232,51593;ikea;za_cap_nord;industrial_commercial;industrial_commercial;0;5,065;47,3394;6;B;Cotoneaster sp;Pinus sp;;19;0,207705304;1,865452109;4,7;3,85;0,686802936;0,005808172;352,73;1442,65875;0,81232823;2,296426542;2066,054544;0,000683444;17,11653104;0,048208386;61;11;28;0,035984512;134;12,24299059;9,289681079;0,003623721;9;16;19;0;8;intensive;62,70981216;21,92551827;50,56289029;56,4434549;36,61295514;0;0;0;0;0;0;0;0;591201,5317;15338362,06;4,75206E+11;4,50553E+11;1594174,65;70454774,51;4,34871E+11;4,25479E+11;1011855,577;38557591,42;1,28113E+12;1,26896E+12;2693554,203;304937164,2;1,41911E+12
IPA075;300;280930,0637;ikea;za_cap_nord;industrial_commercial;industrial_commercial;0;5,065;47,3394;6;B;Cotoneaster sp;Pinus sp;;76;0,262332716;1,960049542;4,7;2,5;0,754072708;0,009111009;691,0725;1706,656593;0,721705749;2,715856904;5817,138099;0,000295447;16,04336552;0,084996519;300;6,269530111;29;0,042144478;797;9;11;0,022165647;109;11;30;0,00298076;8;intensive;58,96362686;21,92551827;50,56289029;56,4434549;36,61295514;78,0814815;5504,317256;0;534562,7509;4,804840812;1156,486854;0;12997,47965;2875429,792;61974577,11;1,76671E+12;1,68449E+12;7671893,842;285418144,6;1,62931E+12;1,59911E+12;3957659;145798468,5;4,66474E+12;4,6249E+12;10882964,52;1203340885;5,26529E+12
IPA075;450;632092,6433;ikea;za_cap_nord;industrial_commercial;industrial_commercial;0;5,065;47,3394;6;B;Cotoneaster sp;Pinus sp;;144;0,207377254;1,518846227;5,15;3,575;0,685772271;0,007876418;732,355;1763,83125;0,760869224;1,996198794;11934,35919;0,000221487;13,05653023;0,135352983;732;6;29,25;0,045944538;2110;4;12;0,030955692;363;9;30,5;0,001324782;8;intensive;60,12417221;21,92551827;50,56289029;56,4434549;36,61295514;78,0814815;5504,317256;0;534562,7509;4,804840812;1156,486854;0;12997,47965;8168413,176;157773658,4;4,68942E+12;4,4962E+12;21317848,41;722755260,5;4,12869E+12;4,06477E+12;9285851,016;282783649,2;9,41063E+12;9,40785E+12;27434399,63;2353985021;1,03424E+13
IPA076;150;70232,51593;rue_de_cluj;za_cap_nord;industrial_commercial;industrial_commercial;0;5,0666;47,3461;31;B;Pinus nigra;Malus trilobata;;26;0,404319507;4,273735007;6;4;0,807776684;0,047286919;673,75;1011,2375;0,424988613;10,05611651;296,0649671;;;0,073683671;69;5;16;0,032560579;127;12;12;0,008115899;28;5;12,5;0;8;intensive;51,60189056;3,224654753;13,31456868;23,04443638;14,75120536;0;0;0;0;0;0;0;0;383212,0064;10776658,18;2,47751E+11;2,36388E+11;1051486,056;52300240,02;2,14817E+11;2,11995E+11;475820,2045;19838851,54;7,22493E+11;7,22359E+11;1064312,203;218157442,8;8,08423E+11
IPA076;300;280930,0637;rue_de_cluj;za_cap_nord;industrial_commercial;industrial_commercial;0;5,0666;47,3461;31;B;Pinus nigra;Malus trilobata;;86;0,293215379;2,730846546;5,1;3,125;0,858445527;0,014406525;526,0025;980,31125;0,77181383;3,538219246;2845,93264;4,98E-05;13,91116504;0,10628399;269;6;20,04865329;0,038814661;495;11;13;0,010002981;118;4,5;16,25;0,00120473;8;intensive;55,25287247;3,224654753;13,31456868;23,04443638;14,75120536;175,0515221;7047,248412;0;1830364,778;9,24953852;1511,77546;0;57814,00796;1998407,432;50350936,06;1,47035E+12;1,40694E+12;5631196,151;249750840;1,25801E+12;1,2407E+12;1891548,012;76249355,46;2,7446E+12;2,76905E+12;4122936,608;822170313,3;3,02579E+12
IPA076;450;632092,6433;rue_de_cluj;za_cap_nord;industrial_commercial;industrial_commercial;0;5,0666;47,3461;31;B;Pinus nigra;Malus trilobata;;202;0,275120548;2,224688081;5,2;3,1;0,772218487;0,012446205;546,28;1131,89;0,735348985;3,025350039;7391,811676;8,23E-05;8,537479873;0,09697587;571;7;27,37328059;0,034645712;1020;10;13;0,008982894;220;6;17,25;0,000698094;8;intensive;57,45940399;3,224654753;13,31456868;23,04443638;14,75120536;175,0515221;7047,248412;0;1830364,778;9,24953852;1511,77546;0;57814,00796;4789808,234;112265161,8;3,03579E+12;2,90737E+12;14109478,42;554522111,8;2,68435E+12;2,64763E+12;4076375,864;157667857,9;5,76356E+12;5,82126E+12;9408344,016;1665184079;6,27076E+12
IPA077;150;70232,51593;rue_de_malines;za_cap_nord;industrial_commercial;industrial_commercial;0;5,0762;47,3478;16;A;Morus alba;Symphoricarpos orbiculatus;Phragmites australis;9;0,201347832;1,794422787;7,9;0,6;0,874843369;0,001704241;3757,79;2593,4675;0,770929209;2,327610325;586,7716388;;;0,189753429;111;2,869477851;10,5;0,046468414;81;5;16;0,000966284;7;1;11,43226767;0;8;intensive;53,17584991;2,222989812;10,3560214;16,33662566;18,41281891;0;0;0;0;0;0;0;0;711513,541;14128764,66;2,64135E+11;2,67495E+11;2040549,503;85283247,44;2,88138E+11;2,8669E+11;276178,7737;7977543,347;4,14491E+11;4,65956E+11;613600,4122;68395463,77;3,70735E+11
IPA077;300;280930,0637;rue_de_malines;za_cap_nord;industrial_commercial;industrial_commercial;0;5,0762;47,3478;16;A;Morus alba;Symphoricarpos orbiculatus;Phragmites australis;68;0,253486674;1,945184365;6,15;3,55;0,689425312;0,008914164;745,7125;2291,4825;0,815140873;2,386316807;2467,982428;7,12E-05;23,32831196;0,093651886;402;3;15;0,037256833;490;3;12;0,01154243;133;6;15;0;8;intensive;52,53331375;2,222989812;10,3560214;16,33662566;18,41281891;0;0;0;0;0;0;0;0;2336838,892;50688089,13;9,02706E+11;9,3126E+11;6835607,048;294812932,6;9,83012E+11;9,76693E+11;1155618,388;33560159,9;1,39089E+12;1,54376E+12;2402110,817;283812855,6;1,20865E+12
IPA077;450;632092,6433;rue_de_malines;za_cap_nord;industrial_commercial;industrial_commercial;0;5,0762;47,3478;16;A;Morus alba;Symphoricarpos orbiculatus;Phragmites australis;164;0,236555181;1,693455624;5,75;3,1;0,721596649;0,01138849;713,56;1373,79;0,778175825;2,176186372;5531,901206;4,75E-05;15,36157761;0,097106359;816;3;16;0,038504293;1217;3;11;0,014470163;264;7,5;26,25;0;8;intensive;52,74749374;2,367202701;11,4712361;16,67037045;19,63320774;0;0;0;0;0;0;0;0;4542528,374;102786535,3;2,04471E+12;2,10296E+12;13636887,14;598210474,7;2,16302E+12;2,14606E+12;2726238,864;78586897,11;3,17714E+12;3,4734E+12;5776322,805;675332043,5;2,89837E+12
IPA078;150;70232,51593;rue_champs_aux_pretres;za_cap_nord;industrial_commercial;industrial_commercial;0;5,0748;47,3436;12;C;Picea pungens;Pyracantha coccinea;Prunus laurocerasus;30;0,304318446;2,371164186;5,8;2,2;0,794397019;0,037488764;782,6525;518,50375;0,402651645;5,888872463;533,4931856;1,42E-05;1,019922076;0,093982215;92;5,5;20;0,033805133;156;5;13;0,009800687;51;4;14,5;0;8;intensive;51,52254486;11,07843609;34,5339064;46,43686214;30,25985064;0;0;0;0;0;0;0;0;772769,8429;17942253,16;2,351E+11;2,37113E+11;2080574,162;88007159,7;2,24898E+11;2,2302E+11;529934,077;19679810,28;7,0801E+11;7,10478E+11;1188680,598;144598358,5;7,80159E+11
IPA078;300;280930,0637;rue_champs_aux_pretres;za_cap_nord;industrial_commercial;industrial_commercial;0;5,0748;47,3436;12;C;Picea pungens;Pyracantha coccinea;Prunus laurocerasus;99;0,283033272;1,954128638;5,8;2,5;0,797386134;0,021342792;878,7225;1408,345;0,607536985;3,216476835;2764,399361;4,63E-05;5,695929866;0,094930784;414;5;23;0,038270484;660;4;15;0,019390922;217;7;21;0;8;intensive;52,62297058;17,10215059;39,26496636;46,71332523;30,5891692;0;0;0;0;0;0;0;0;3297131,592;73989314,72;1,09465E+12;1,08504E+12;9782142,092;374036014,5;1,1142E+12;1,10374E+12;1998501,376;63678387,1;2,19112E+12;2,19967E+12;5348211,306;478634305,3;2,44654E+12
IPA078;450;632092,6433;rue_champs_aux_pretres;za_cap_nord;industrial_commercial;industrial_commercial;0;5,0748;47,3436;12;C;Picea pungens;Pyracantha coccinea;Prunus laurocerasus;202;0,259450549;1,92876493;5,75;3,1;0,679070202;0,015147189;735,96;1482,3075;0,695641552;2,772641921;6535,86624;5,54E-05;6,506657724;0,114819029;757;6;26;0,038245617;1442;3;12;0,019109457;437;7;22;0;8;intensive;53,24557877;0,683474543;16,26897975;18,08094042;23,40156886;0;0;0;0;0;0;0;0;6241316,167;134263259;2,66721E+12;2,61163E+12;19370104,21;687624329,4;2,64547E+12;2,61733E+12;4068681,232;118318788,6;4,42806E+12;4,46774E+12;11622186,5;905262995,7;4,92472E+12
IPA079;150;70232,51593;redoute_st_apo;st_apollinaire;urban_park;urban_park;0;5,074;47,3363;14;B ;Platanus sp;Fraxinus excelsior;;0;0;0;;;;0;;;1;0;702,4038325;4,27E-05;15,82672084;0,2997718;212;2;7,25;0,176232676;723;2;8;0,331258244;86;6;38,75;0;101;natural_evol;52,43585587;7,97882867;24,28473889;28,28880413;27,22564504;0;0;0;0;0;0;0;0;2180792,443;26562889,51;8,20215E+11;7,8081E+11;4860281,538;120306008,9;6,03619E+11;5,97267E+11;3264680,859;27967408,32;1,05083E+12;1,07202E+12;8430043,038;181078774,7;1,08445E+12
IPA079;300;280930,0637;redoute_st_apo;st_apollinaire;urban_park;urban_park;0;5,074;47,3363;14;B ;Platanus sp;Fraxinus excelsior;;91;0,080588621;0,772554062;5,1;4,05;0,792069881;0,015882164;164,755;417,81625;0,808807654;0,955176497;4218,568718;0,000128146;8,272745303;0,281709811;703;2;10;0,139291761;2140;2;8;0,154886376;388;6,939464296;31;0;101;intensive;52,77834702;13,61271158;31,03899983;36,02073227;27,68563777;0;0;0;0;0;0;0;0;7536817,97;100696698,7;2,99438E+12;2,85519E+12;18529643,17;456100791,2;2,61142E+12;2,58282E+12;12290861,44;121951374,3;4,3366E+12;4,50875E+12;35018984,23;809530855,3;5,03384E+12
IPA079;450;632092,6433;redoute_st_apo;st_apollinaire;urban_park;urban_park;0;5,074;47,3363;14;B ;Platanus sp;Fraxinus excelsior;;326;0,125251482;1,046714218;4,6;2,9;0,537654815;0,027556022;143,345;346,4925;0,68579101;1,526287459;8818,399076;0,000101251;10,15393242;0,247806375;1699;3;16;0,128088494;4255;2;10;0,12232606;956;6,125453678;27;0;8;intensive;53,27967453;26,74571281;54,21386618;51,6926242;35,19553216;0;0;0;0;0;0;0;0;19153012,52;285469056;6,27868E+12;5,989E+12;49460818,76;1267532812;5,20333E+12;5,14769E+12;24066625,55;270554153,5;8,38862E+12;8,72048E+12;74185897,32;1814766602;9,37959E+12
IPA080;150;70232,51593;rue_des_pres_potet;fontaine_les_dijon;industrial_commercial;industrial_commercial;1;5,0278;47,3561;17;C;Morus alba;Acer platanoides;Prunus laurocerasus;22;0,163930644;1,024753933;4,8;2,725;0,987231584;0,017392275;520,55;1763,8025;0,607374577;1,687186083;747,4582783;5,70E-05;5,932480234;0,231574086;98;3;32,75;0,052169265;180;10,58658779;14;0,006873223;33;4;19;0,001684717;8;intensive;51,20912933;16,3268401;42,91891269;47,8990889;23,35819044;180,7703003;9388,205409;0;31584509,15;3,20971998;2231,704408;0;147680,6472;1238635,705;20646350,73;4,12993E+11;4,00834E+11;4220339,726;98858282,56;3,79336E+11;3,75294E+11;1026984,898;53357934,55;8,7128E+11;8,4683E+11;3400340,765;665618920,5;7,57796E+11
IPA080;300;280930,0637;rue_des_pres_potet;fontaine_les_dijon;industrial_commercial;industrial_commercial;1;5,0278;47,3561;17;C;Morus alba;Acer platanoides;Prunus laurocerasus;47;0,191270434;1,48097142;5,25;2,95;0,696051515;0,01061498;510,675;1772,9325;0,71151562;2,081432057;2637,781643;3,92E-05;6,625855989;0,169773564;241;5;32;0,045074805;528;7;13;0,008187559;83;4;15;0,000580945;8;intensive;51,41626358;16,3268401;42,91891269;47,8990889;23,35819044;180,7703003;9388,205409;0;31584509,15;3,20971998;2231,704408;0;147680,6472;3926955,047;62438341,97;1,22617E+12;1,18984E+12;13103970,89;299151722,8;1,2246E+12;1,21161E+12;3016055,633;129906434,6;2,29595E+12;2,23391E+12;10512813;1652298010;2,01851E+12
IPA080;450;632092,6433;rue_des_pres_potet;fontaine_les_dijon;industrial_commercial;industrial_commercial;1;5,0278;47,3561;17;C;Morus alba;Acer platanoides;Prunus laurocerasus;76;0,109974747;0,865280138;4,6;4,4;0,738643118;0,007444615;370,42;1007,21125;0,811037623;1,066880393;4970,035194;3,80E-05;7,18260126;0,178118633;629;3;19;0,07092754;1188;5,058658241;13;0,012569178;237;5;23;0,000258198;8;intensive;51,37860489;16,3268401;42,91891269;47,8990889;23,35819044;180,7703003;9388,205409;0;31584509,15;3,20971998;2231,704408;0;147680,6472;8365411,743;133718187,2;2,61735E+12;2,54014E+12;28878179,5;650092266,3;2,71242E+12;2,68203E+12;6492355,209;258929603,3;5,09212E+12;4,95951E+12;28190876,68;3355427151;4,67926E+12
IPA081;150;70232,51593;rue_de_langres;pouilly;housing_buildings;residential_buildings;0;5,0447;47,3431;18;B;Acer platanoides;Thuja sp;;76;0,208767798;2,938941891;5;8,575;0,720754903;0,043049965;125,765;371,06375;0,419431019;7,00697315;1440,186989;0,000113907;17,67982176;0,155373053;272;5;18,65033482;0,109101712;399;4;12;0,048050035;127;4;13,03573214;0;6;intensive;53,19577026;36,99348221;80,64455156;70,62080828;22,26941367;0;0;0;0;0;0;0;0;2903811,734;59840953,26;1,32114E+12;1,28862E+12;6741565,101;232807275,5;1,22521E+12;1,20761E+12;2857374,677;63545702,54;1,73056E+12;1,72326E+12;10121816,1;835761439,6;1,80845E+12
IPA081;300;280930,0637;rue_de_langres;pouilly;housing_buildings;residential_buildings;0;5,0447;47,3431;18;B;Acer platanoides;Thuja sp;;410;0,189476891;1,847468481;4,7;3,2;0,647773554;0,060756839;108,955;146,14;0,362448433;5,097189874;5151,683419;0,000121027;5,864208937;0,170997844;1113;5;19;0,133577474;1679;5;13,97442863;0,045782721;521;4;15;0;6;intensive;53,3302536;16,28460991;39,70214885;48,86605398;21,56619039;0;0;0;0;0;0;0;0;11599185,91;234773393,7;4,15603E+12;4,05525E+12;26255431,67;911398021;3,90945E+12;3,85355E+12;12642575,26;278036119,9;6,86167E+12;6,82804E+12;45606482,25;3627076872;7,38467E+12
IPA081;450;632092,6433;rue_de_langres;pouilly;housing_buildings;residential_buildings;0;5,0447;47,3431;18;B;Acer platanoides;Thuja sp;;1147;0,193357624;1,599753773;4,4;3,1;0,633891064;0,064918485;99,61;102,30375;0,40814932;3,919530664;12769,86051;0,000169279;6,923783621;0,162749757;2408;5;21;0,128090417;3977;4;13;0,0399418;1060;4;16;0;6;intensive;52,73752975;6,193342524;20,51162411;34,29649534;24,03215623;0;0;0;0;0;0;0;0;25283974,5;499142471,4;8,83618E+12;8,61607E+12;59243365,37;1948719493;8,13899E+12;8,02742E+12;29748970,42;643343420,5;1,58775E+13;1,57995E+13;116279674,7;8439639411;1,67655E+13
IPA082;150;70232,51593;avenue_jean_bertin;fontaine_les_dijon;housing_buildings;residential_buildings;0;5,0431;47,3562;24;B;Platanus sp;Carpinus betulus;Prunus cerasifera;30;0,169847081;1,142541085;6,65;3,025;0,732338365;0,021633045;486,315;199,0875;0,741109526;1,541662933;785,8348268;5,70E-05;10,92159835;0,203688701;267;5;26;0,120223392;442;3,304836968;15;0,032939408;136;5;14;0;4;intensive;52,29921341;47,39692369;84,77917555;87,38189811;40,60712535;0;0;0;0;0;0;0;0;3622104,202;60164206,39;9,18225E+11;8,78516E+11;10694502,23;293904390,3;7,29725E+11;7,24812E+11;3081632,194;75145659,89;1,77229E+12;1,74589E+12;12799522,19;1038861450;1,88108E+12
IPA082;300;280930,0637;avenue_jean_bertin;fontaine_les_dijon;housing_buildings;residential_buildings;0;5,0431;47,3562;24;B;Platanus sp;Carpinus betulus;Prunus cerasifera;115;0,145071648;0,928495927;6,3;2,85;0,747951632;0,013155346;487,395;268,96;0,749438987;1,238921304;4940,956907;0,000135265;15,90424131;0,241899968;730;5;31;0,111447128;1505;5;16;0,027123926;605;4;12;0;4;intensive;53,03140259;62,61186051;99,1940669;101,3260349;43,51156709;0;0;0;0;0;0;0;0;9579128,108;162278162,3;2,77137E+12;2,65955E+12;28794161,21;793617797,3;2,37164E+12;2,35321E+12;10747496,54;256832994,2;6,09377E+12;6,01729E+12;46039484,28;3557070377;6,5748E+12
IPA082;450;632092,6433;avenue_jean_bertin;fontaine_les_dijon;housing_buildings;residential_buildings;0;5,0431;47,3562;24;B;Platanus sp;Carpinus betulus;Prunus cerasifera;259;0,128127309;0,875564981;5,55;3,3;0,778144255;0,013322139;407,005;444,84375;0,784621165;1,115907932;13811,5958;0,000167697;14,48286209;0,206272558;1587;4;23;0,100572877;2906;5;15;0,022723369;962;4;11;0,000486436;4;intensive;54,51072311;57,83095073;93,75217495;92,40085444;44,75679653;2075,223462;50579,28861;322646,6298;107024267,9;3446,622704;28644,54809;318551,6059;4600434,698;17796710,68;318237611,3;5,6468E+12;5,44313E+12;55416450,46;1538023764;5,07177E+12;5,01713E+12;22149369,15;522483359,8;1,21851E+13;1,20268E+13;96397407,74;7204633627;1,30007E+13
IPA083;150;70232,51593;avenue_concorde;fontaine_les_dijon;housing_buildings;residential_buildings;0;5,0428;47,3523;15;C;Acer platanoides;Prunus laurocerasus;;55;0,19167696;1,964032971;9,2;4,25;0,758372947;0,03756552;566,565;409,92;0,337144609;5,825491255;1011,565924;5,70E-05;1,814138972;0,217925863;308;4;14,15347879;0,122116362;501;8;16;0,013356037;144;2;4;0;4;intensive;49,18118286;7,871912442;29,4075156;54,35048037;46,54025845;0;0;0;0;0;0;0;0;2788122,847;56099459,09;9,71674E+11;9,41242E+11;8632561,446;247303979,6;9,45701E+11;9,31625E+11;5502544,947;121488080;2,3373E+12;2,31788E+12;24332836,83;1703298077;2,62314E+12
IPA083;300;280930,0637;avenue_concorde;fontaine_les_dijon;housing_buildings;residential_buildings;0;5,0428;47,3523;15;C;Acer platanoides;Prunus laurocerasus;;253;0,172620724;1,411220217;5,6;5,3;0,709359515;0,036483471;176,005;437,795;0,548445451;2,573127766;5043,379723;0,000156623;4,929732751;0,191651174;1227;4;22;0,151906991;1825;5;15;0,022578503;647;3;8;0;6;intensive;53,01147842;18,07852474;50,8182135;75,35765446;48,89596035;0;0;0;0;0;0;0;0;13001530,91;257957027,3;4,19916E+12;4,07071E+12;42052004,34;1147909164;3,90625E+12;3,85191E+12;17177749,82;375225234,3;8,04179E+12;7,99094E+12;79173261,9;5304895117;8,84959E+12
IPA083;450;632092,6433;avenue_concorde;fontaine_les_dijon;housing_buildings;residential_buildings;0;5,0428;47,3523;15;C;Acer platanoides;Prunus laurocerasus;;510;0,172094336;1,381273243;5,6;5,275;0,673450183;0,033161414;191,585;464,14;0,569085162;2,427181969;11911,43408;0,000156623;6,332057101;0,193644124;2526;4;24;0,139715321;4117;4,665394469;14;0,026524456;1437;3;9;0;6;intensive;53,52450943;62,44988609;100,560812;88,23886688;46,54025845;0;0;0;0;0;0;0;0;28823849,91;554383602,4;8,80825E+12;8,54717E+12;92872010,75;2468055531;8,10296E+12;7,98707E+12;34964363,73;753510794,6;1,66183E+13;1,65277E+13;159055658,8;10533860588;1,82111E+13
